id,ligand,receptor,PKa
21823,Specs_6322.pdbqt,10341.pdbqt,16877.86865578235
21824,Specs_4851.pdbqt,10341.pdbqt,4407.976929287794
21825,Specs_12060.pdbqt,10341.pdbqt,3726.9582398412513
21826,Specs_13037.pdbqt,10341.pdbqt,3726.9582398412513
21827,Specs_6707.pdbqt,10341.pdbqt,1904.6508792732627
21828,Specs_24557.pdbqt,10341.pdbqt,2664.3112221601245
21829,Specs_10036.pdbqt,10341.pdbqt,16877.86865578235
21830,Specs_13667.pdbqt,10341.pdbqt,7292.789388688664
21831,Specs_25587.pdbqt,10341.pdbqt,33026.05865576149
21832,Specs_12990.pdbqt,10341.pdbqt,14270.290581532105
21833,Specs_7969.pdbqt,10341.pdbqt,14270.290581532105
21834,Specs_17114.pdbqt,10341.pdbqt,10201.481447637932
21835,Specs_10843.pdbqt,10341.pdbqt,12065.575188108609
21836,Specs_12583.pdbqt,10341.pdbqt,14270.290581532105
21837,Specs_19902.pdbqt,10341.pdbqt,23609.520965282318
21838,Specs_8864.pdbqt,10341.pdbqt,3151.1548141802195
21839,Specs_11340.pdbqt,10341.pdbqt,2252.683446901692
21840,Specs_979.pdbqt,10341.pdbqt,6166.0761704557235
21841,Specs_1978.pdbqt,10341.pdbqt,3151.1548141802195
21842,Specs_6206.pdbqt,10341.pdbqt,3151.1548141802195
21843,Specs_6604.pdbqt,10341.pdbqt,23609.520965282318
21844,Specs_14772.pdbqt,10341.pdbqt,3151.1548141802195
21845,Specs_17136.pdbqt,10341.pdbqt,4407.976929287794
21846,Specs_26676.pdbqt,10341.pdbqt,8625.384376956097
21847,Specs_26384.pdbqt,10341.pdbqt,2252.683446901692
21848,Specs_10721.pdbqt,10341.pdbqt,8625.384376956097
21849,Specs_28281.pdbqt,10341.pdbqt,8625.384376956097
21850,Specs_26491.pdbqt,10341.pdbqt,10201.481447637932
21851,Specs_330.pdbqt,10341.pdbqt,4407.976929287794
21852,Specs_23565.pdbqt,10341.pdbqt,4407.976929287794
21853,Specs_12542.pdbqt,10341.pdbqt,33026.05865576149
21854,Specs_505.pdbqt,10341.pdbqt,16877.86865578235
21855,Specs_6781.pdbqt,10341.pdbqt,8625.384376956097
21856,Specs_19619.pdbqt,10341.pdbqt,2664.3112221601245
21857,Specs_7063.pdbqt,10341.pdbqt,10201.481447637932
21858,Specs_22525.pdbqt,10341.pdbqt,7292.789388688664
21859,Specs_23584.pdbqt,10341.pdbqt,5213.436630822327
21860,Specs_3061.pdbqt,10341.pdbqt,3151.1548141802195
21861,Specs_22057.pdbqt,10341.pdbqt,4407.976929287794
21862,Specs_11197.pdbqt,10341.pdbqt,14270.290581532105
21863,Specs_1094.pdbqt,10341.pdbqt,1610.3882580155184
21864,Specs_27408.pdbqt,10341.pdbqt,10201.481447637932
21865,Specs_3826.pdbqt,10341.pdbqt,5213.436630822327
21866,Specs_26786.pdbqt,10341.pdbqt,6166.0761704557235
21867,Specs_3181.pdbqt,10341.pdbqt,1151.2271487239407
21868,Specs_25624.pdbqt,10341.pdbqt,3726.9582398412513
21869,Specs_9687.pdbqt,10341.pdbqt,10201.481447637932
21870,Specs_28331.pdbqt,10341.pdbqt,7292.789388688664
21871,Specs_16619.pdbqt,10341.pdbqt,3151.1548141802195
21872,Specs_13094.pdbqt,10341.pdbqt,10201.481447637932
21873,Specs_18412.pdbqt,10341.pdbqt,2664.3112221601245
21874,Specs_20277.pdbqt,10341.pdbqt,90399.38281672397
21875,Specs_17944.pdbqt,10341.pdbqt,8625.384376956097
21876,Specs_26464.pdbqt,10341.pdbqt,10201.481447637932
21877,Specs_4474.pdbqt,10341.pdbqt,7292.789388688664
21878,Specs_17389.pdbqt,10341.pdbqt,3151.1548141802195
21879,Specs_26845.pdbqt,10341.pdbqt,3726.9582398412513
21880,Specs_224.pdbqt,10341.pdbqt,4407.976929287794
21881,Specs_21878.pdbqt,10341.pdbqt,16877.86865578235
21882,Specs_16091.pdbqt,10341.pdbqt,3726.9582398412513
21883,Specs_15924.pdbqt,10341.pdbqt,2664.3112221601245
21884,Specs_13406.pdbqt,10341.pdbqt,4407.976929287794
21885,Specs_24355.pdbqt,10341.pdbqt,2252.683446901692
21886,Specs_3007.pdbqt,10341.pdbqt,1151.2271487239407
21887,Specs_27397.pdbqt,10341.pdbqt,6166.0761704557235
21888,Specs_18039.pdbqt,10341.pdbqt,16877.86865578235
21889,Specs_13753.pdbqt,10341.pdbqt,16877.86865578235
21890,Specs_14752.pdbqt,10341.pdbqt,16877.86865578235
21891,Specs_10937.pdbqt,10341.pdbqt,10201.481447637932
21892,Specs_25244.pdbqt,10341.pdbqt,27923.635584104093
21893,Specs_28291.pdbqt,10341.pdbqt,33026.05865576149
21894,Specs_8087.pdbqt,10341.pdbqt,10201.481447637932
21895,Specs_20027.pdbqt,10341.pdbqt,2664.3112221601245
21896,Specs_19411.pdbqt,10341.pdbqt,19961.923601646595
21897,Specs_11646.pdbqt,10341.pdbqt,1610.3882580155184
21898,Specs_12266.pdbqt,10341.pdbqt,7292.789388688664
21899,Specs_8198.pdbqt,10341.pdbqt,5213.436630822327
21900,Specs_11726.pdbqt,10341.pdbqt,27923.635584104093
21901,Specs_4699.pdbqt,10341.pdbqt,16877.86865578235
21902,Specs_2516.pdbqt,10341.pdbqt,1361.5882940939657
21903,Specs_6093.pdbqt,10341.pdbqt,16877.86865578235
21904,Specs_183.pdbqt,10341.pdbqt,3151.1548141802195
21905,Specs_15440.pdbqt,10341.pdbqt,1904.6508792732627
21906,Specs_17150.pdbqt,10341.pdbqt,46198.33464379458
21907,Specs_19126.pdbqt,10341.pdbqt,16877.86865578235
21908,Specs_15280.pdbqt,10341.pdbqt,2664.3112221601245
21909,Specs_20656.pdbqt,10341.pdbqt,3726.9582398412513
21910,Specs_17597.pdbqt,10341.pdbqt,3151.1548141802195
21911,Specs_18351.pdbqt,10341.pdbqt,54640.05233663085
21912,Specs_9096.pdbqt,10341.pdbqt,10201.481447637932
21913,Specs_19196.pdbqt,10341.pdbqt,8625.384376956097
21914,Specs_24037.pdbqt,10341.pdbqt,33026.05865576149
21915,Specs_20785.pdbqt,10341.pdbqt,10201.481447637932
21916,Specs_27840.pdbqt,10341.pdbqt,23609.520965282318
21917,Specs_8612.pdbqt,10341.pdbqt,39060.83600928755
21918,Specs_6168.pdbqt,10341.pdbqt,27923.635584104093
21919,Specs_1725.pdbqt,10341.pdbqt,1151.2271487239407
21920,Specs_12130.pdbqt,10341.pdbqt,2664.3112221601245
21921,Specs_18786.pdbqt,10341.pdbqt,3151.1548141802195
21922,Specs_3156.pdbqt,10341.pdbqt,6166.0761704557235
21923,Specs_9345.pdbqt,10341.pdbqt,14270.290581532105
21924,Specs_536.pdbqt,10341.pdbqt,1610.3882580155184
21925,Specs_9091.pdbqt,10341.pdbqt,16877.86865578235
21926,Specs_9232.pdbqt,10341.pdbqt,16877.86865578235
21927,Specs_5316.pdbqt,10341.pdbqt,4407.976929287794
21928,Specs_27763.pdbqt,10341.pdbqt,1610.3882580155184
21929,Specs_27511.pdbqt,10341.pdbqt,106917.85854164776
21930,Specs_28432.pdbqt,10341.pdbqt,6166.0761704557235
21931,Specs_8970.pdbqt,10341.pdbqt,6166.0761704557235
21932,Specs_12992.pdbqt,10341.pdbqt,16877.86865578235
21933,Specs_8716.pdbqt,10341.pdbqt,14270.290581532105
21934,Specs_13372.pdbqt,10341.pdbqt,5213.436630822327
21935,Specs_17908.pdbqt,10341.pdbqt,14270.290581532105
21936,Specs_22401.pdbqt,10341.pdbqt,4407.976929287794
21937,Specs_17860.pdbqt,10341.pdbqt,10201.481447637932
21938,Specs_2489.pdbqt,10341.pdbqt,2252.683446901692
21939,Specs_28036.pdbqt,10341.pdbqt,6166.0761704557235
21940,Specs_23621.pdbqt,10341.pdbqt,8625.384376956097
21941,Specs_373.pdbqt,10341.pdbqt,2664.3112221601245
21942,Specs_23399.pdbqt,10341.pdbqt,39060.83600928755
21943,Specs_26618.pdbqt,10341.pdbqt,5213.436630822327
21944,Specs_24762.pdbqt,10341.pdbqt,19961.923601646595
21945,Specs_11261.pdbqt,10341.pdbqt,1361.5882940939657
21946,Specs_19771.pdbqt,10341.pdbqt,4407.976929287794
21947,Specs_18988.pdbqt,10341.pdbqt,10201.481447637932
21948,Specs_16461.pdbqt,10341.pdbqt,16877.86865578235
21949,Specs_23091.pdbqt,10341.pdbqt,822.9841104233147
21950,Specs_24812.pdbqt,10341.pdbqt,2252.683446901692
21951,Specs_18017.pdbqt,10341.pdbqt,33026.05865576149
21952,Specs_27848.pdbqt,10341.pdbqt,6166.0761704557235
21953,Specs_20300.pdbqt,10341.pdbqt,76432.96007898776
21954,Specs_28126.pdbqt,10341.pdbqt,1610.3882580155184
21955,Specs_11817.pdbqt,10341.pdbqt,6166.0761704557235
21956,Specs_18090.pdbqt,10341.pdbqt,10201.481447637932
21957,Specs_18917.pdbqt,10341.pdbqt,19961.923601646595
21958,Specs_20764.pdbqt,10341.pdbqt,46198.33464379458
21959,Specs_5901.pdbqt,10341.pdbqt,12065.575188108609
21960,Specs_20769.pdbqt,10341.pdbqt,12065.575188108609
21961,Specs_12057.pdbqt,10341.pdbqt,7292.789388688664
21962,Specs_11964.pdbqt,10341.pdbqt,3726.9582398412513
21963,Specs_16055.pdbqt,10341.pdbqt,4407.976929287794
21964,Specs_4412.pdbqt,10341.pdbqt,2252.683446901692
21965,Specs_11956.pdbqt,10341.pdbqt,19961.923601646595
21966,Specs_2492.pdbqt,10341.pdbqt,6166.0761704557235
21967,Specs_14043.pdbqt,10341.pdbqt,6166.0761704557235
21968,Specs_22466.pdbqt,10341.pdbqt,7292.789388688664
21969,Specs_19670.pdbqt,10341.pdbqt,16877.86865578235
21970,Specs_2135.pdbqt,10341.pdbqt,8625.384376956097
21971,Specs_18146.pdbqt,10341.pdbqt,27923.635584104093
21972,Specs_6202.pdbqt,10341.pdbqt,10201.481447637932
21973,Specs_10085.pdbqt,10341.pdbqt,16877.86865578235
21974,Specs_13542.pdbqt,10341.pdbqt,64624.306100410024
21975,Specs_15268.pdbqt,10341.pdbqt,1151.2271487239407
21976,Specs_10515.pdbqt,10341.pdbqt,8625.384376956097
21977,Specs_22147.pdbqt,10341.pdbqt,8625.384376956097
21978,Specs_8674.pdbqt,10341.pdbqt,33026.05865576149
21979,Specs_14461.pdbqt,10341.pdbqt,23609.520965282318
21980,Specs_25850.pdbqt,10341.pdbqt,3151.1548141802195
21981,Specs_28105.pdbqt,10341.pdbqt,2252.683446901692
21982,Specs_11044.pdbqt,10341.pdbqt,1151.2271487239407
21983,Specs_18768.pdbqt,10341.pdbqt,39060.83600928755
21984,Specs_10844.pdbqt,10341.pdbqt,10201.481447637932
21985,Specs_12935.pdbqt,10341.pdbqt,14270.290581532105
21986,Specs_1300.pdbqt,10341.pdbqt,33026.05865576149
21987,Specs_11899.pdbqt,10341.pdbqt,19961.923601646595
21988,Specs_23067.pdbqt,10341.pdbqt,822.9841104233147
21989,Specs_5814.pdbqt,10341.pdbqt,1904.6508792732627
21990,Specs_10118.pdbqt,10341.pdbqt,23609.520965282318
21991,Specs_8141.pdbqt,10341.pdbqt,1904.6508792732627
21992,Specs_17792.pdbqt,10341.pdbqt,76432.96007898776
21993,Specs_2657.pdbqt,10341.pdbqt,1610.3882580155184
21994,Specs_4781.pdbqt,10341.pdbqt,33026.05865576149
21995,Specs_4092.pdbqt,10341.pdbqt,2664.3112221601245
21996,Specs_7664.pdbqt,10341.pdbqt,4407.976929287794
21997,Specs_1510.pdbqt,10341.pdbqt,4407.976929287794
21998,Specs_16150.pdbqt,10341.pdbqt,3151.1548141802195
21999,Specs_15466.pdbqt,10341.pdbqt,6166.0761704557235
22000,Specs_11308.pdbqt,10341.pdbqt,8625.384376956097
22001,Specs_11784.pdbqt,10341.pdbqt,8625.384376956097
22002,Specs_2373.pdbqt,10341.pdbqt,1610.3882580155184
22003,Specs_10056.pdbqt,10341.pdbqt,2252.683446901692
22004,Specs_8605.pdbqt,10341.pdbqt,46198.33464379458
22005,Specs_980.pdbqt,10341.pdbqt,2252.683446901692
22006,Specs_22468.pdbqt,10341.pdbqt,14270.290581532105
22007,Specs_9575.pdbqt,10341.pdbqt,12065.575188108609
22008,Specs_18018.pdbqt,10341.pdbqt,27923.635584104093
22009,Specs_11233.pdbqt,10341.pdbqt,4407.976929287794
22010,Specs_659.pdbqt,10341.pdbqt,7292.789388688664
22011,Specs_24352.pdbqt,10341.pdbqt,19961.923601646595
22012,Specs_16799.pdbqt,10341.pdbqt,6166.0761704557235
22013,Specs_15846.pdbqt,10341.pdbqt,7292.789388688664
22014,Specs_1782.pdbqt,10341.pdbqt,1151.2271487239407
22015,Specs_23522.pdbqt,10341.pdbqt,14270.290581532105
22016,Specs_18050.pdbqt,10341.pdbqt,5213.436630822327
22017,Specs_18924.pdbqt,10341.pdbqt,14270.290581532105
22018,Specs_25253.pdbqt,10341.pdbqt,1610.3882580155184
22019,Specs_20110.pdbqt,10341.pdbqt,2664.3112221601245
22020,Specs_5189.pdbqt,10341.pdbqt,2252.683446901692
22021,Specs_7973.pdbqt,10341.pdbqt,7292.789388688664
22022,Specs_7754.pdbqt,10341.pdbqt,2252.683446901692
22023,Specs_28410.pdbqt,10341.pdbqt,3151.1548141802195
22024,Specs_21047.pdbqt,10341.pdbqt,16877.86865578235
22025,Specs_19704.pdbqt,10341.pdbqt,6166.0761704557235
22026,Specs_10134.pdbqt,10341.pdbqt,10201.481447637932
22027,Specs_8469.pdbqt,10341.pdbqt,5213.436630822327
22028,Specs_1247.pdbqt,10341.pdbqt,16877.86865578235
22029,Specs_5758.pdbqt,10341.pdbqt,1904.6508792732627
22030,Specs_8323.pdbqt,10341.pdbqt,12065.575188108609
22031,Specs_24039.pdbqt,10341.pdbqt,4407.976929287794
22032,Specs_15267.pdbqt,10341.pdbqt,1904.6508792732627
22033,Specs_12222.pdbqt,10341.pdbqt,7292.789388688664
22034,Specs_5548.pdbqt,10341.pdbqt,3151.1548141802195
22035,Specs_8110.pdbqt,10341.pdbqt,6166.0761704557235
22036,Specs_3242.pdbqt,10341.pdbqt,5213.436630822327
22037,Specs_15214.pdbqt,10341.pdbqt,4407.976929287794
22038,Specs_9596.pdbqt,10341.pdbqt,7292.789388688664
22039,Specs_21038.pdbqt,10341.pdbqt,12065.575188108609
22040,Specs_5575.pdbqt,10341.pdbqt,2252.683446901692
22041,Specs_18080.pdbqt,10341.pdbqt,8625.384376956097
22042,Specs_20002.pdbqt,10341.pdbqt,6166.0761704557235
22043,Specs_25842.pdbqt,10341.pdbqt,12065.575188108609
22044,Specs_27656.pdbqt,10341.pdbqt,39060.83600928755
22045,Specs_6952.pdbqt,10341.pdbqt,1361.5882940939657
22046,Specs_27063.pdbqt,10341.pdbqt,39060.83600928755
22047,Specs_13696.pdbqt,10341.pdbqt,14270.290581532105
22048,Specs_27124.pdbqt,10341.pdbqt,8625.384376956097
22049,Specs_15671.pdbqt,10341.pdbqt,5213.436630822327
22050,Specs_19788.pdbqt,10341.pdbqt,10201.481447637932
22051,Specs_13578.pdbqt,10341.pdbqt,33026.05865576149
22052,Specs_23065.pdbqt,10341.pdbqt,1904.6508792732627
22053,Specs_11943.pdbqt,10341.pdbqt,6166.0761704557235
22054,Specs_8524.pdbqt,10341.pdbqt,10201.481447637932
22055,Specs_12729.pdbqt,10341.pdbqt,4407.976929287794
22056,Specs_1983.pdbqt,10341.pdbqt,2252.683446901692
22057,Specs_13418.pdbqt,10341.pdbqt,7292.789388688664
22058,Specs_19630.pdbqt,10341.pdbqt,54640.05233663085
22059,Specs_187.pdbqt,10341.pdbqt,8625.384376956097
22060,Specs_12288.pdbqt,10341.pdbqt,1610.3882580155184
22061,Specs_15545.pdbqt,10341.pdbqt,3726.9582398412513
22062,Specs_9843.pdbqt,10341.pdbqt,12065.575188108609
22063,Specs_16638.pdbqt,10341.pdbqt,5213.436630822327
22064,Specs_7341.pdbqt,10341.pdbqt,3151.1548141802195
22065,Specs_10310.pdbqt,10341.pdbqt,8625.384376956097
22066,Specs_12925.pdbqt,10341.pdbqt,2664.3112221601245
22067,Specs_20196.pdbqt,10341.pdbqt,1904.6508792732627
22068,Specs_20630.pdbqt,10341.pdbqt,4407.976929287794
22069,Specs_17062.pdbqt,10341.pdbqt,33026.05865576149
22070,Specs_3060.pdbqt,10341.pdbqt,4407.976929287794
22071,Specs_5954.pdbqt,10341.pdbqt,2252.683446901692
22072,Specs_27724.pdbqt,10341.pdbqt,1610.3882580155184
22073,Specs_27430.pdbqt,10341.pdbqt,8625.384376956097
22074,Specs_27030.pdbqt,10341.pdbqt,3726.9582398412513
22075,Specs_3402.pdbqt,10341.pdbqt,10201.481447637932
22076,Specs_7357.pdbqt,10341.pdbqt,39060.83600928755
22077,Specs_2601.pdbqt,10341.pdbqt,822.9841104233147
22078,Specs_18127.pdbqt,10341.pdbqt,4407.976929287794
22079,Specs_8975.pdbqt,10341.pdbqt,12065.575188108609
22080,Specs_19239.pdbqt,10341.pdbqt,3151.1548141802195
22081,Specs_8494.pdbqt,10341.pdbqt,14270.290581532105
22082,Specs_22051.pdbqt,10341.pdbqt,12065.575188108609
22083,Specs_9181.pdbqt,10341.pdbqt,1904.6508792732627
22084,Specs_6150.pdbqt,10341.pdbqt,14270.290581532105
22085,Specs_26862.pdbqt,10341.pdbqt,6166.0761704557235
22086,Specs_25317.pdbqt,10341.pdbqt,27923.635584104093
22087,Specs_20718.pdbqt,10341.pdbqt,7292.789388688664
22088,Specs_20038.pdbqt,10341.pdbqt,8625.384376956097
22089,Specs_25579.pdbqt,10341.pdbqt,5213.436630822327
22090,Specs_21718.pdbqt,10341.pdbqt,14270.290581532105
22091,Specs_15108.pdbqt,10341.pdbqt,2252.683446901692
22092,Specs_5968.pdbqt,10341.pdbqt,3726.9582398412513
22093,Specs_24699.pdbqt,10341.pdbqt,16877.86865578235
22094,Specs_8932.pdbqt,10341.pdbqt,16877.86865578235
22095,Specs_13393.pdbqt,10341.pdbqt,5213.436630822327
22096,Specs_6649.pdbqt,10341.pdbqt,1151.2271487239407
22097,Specs_4578.pdbqt,10341.pdbqt,8625.384376956097
22098,Specs_8532.pdbqt,10341.pdbqt,7292.789388688664
22099,Specs_14332.pdbqt,10341.pdbqt,8625.384376956097
22100,Specs_11841.pdbqt,10341.pdbqt,7292.789388688664
22101,Specs_19710.pdbqt,10341.pdbqt,39060.83600928755
22102,Specs_25992.pdbqt,10341.pdbqt,6166.0761704557235
22103,Specs_14048.pdbqt,10341.pdbqt,5213.436630822327
22104,Specs_8351.pdbqt,10341.pdbqt,8625.384376956097
22105,Specs_20830.pdbqt,10341.pdbqt,3726.9582398412513
22106,Specs_27979.pdbqt,10341.pdbqt,3726.9582398412513
22107,Specs_4788.pdbqt,10341.pdbqt,27923.635584104093
22108,Specs_23342.pdbqt,10341.pdbqt,3151.1548141802195
22109,Specs_1145.pdbqt,10341.pdbqt,1904.6508792732627
22110,Specs_12769.pdbqt,10341.pdbqt,12065.575188108609
22111,Specs_3999.pdbqt,10341.pdbqt,7292.789388688664
22112,Specs_19644.pdbqt,10341.pdbqt,4407.976929287794
22113,Specs_7532.pdbqt,10341.pdbqt,3151.1548141802195
22114,Specs_1695.pdbqt,10341.pdbqt,8625.384376956097
22115,Specs_8256.pdbqt,10341.pdbqt,46198.33464379458
22116,Specs_26528.pdbqt,10341.pdbqt,10201.481447637932
22117,Specs_8442.pdbqt,10341.pdbqt,8625.384376956097
22118,Specs_239.pdbqt,10341.pdbqt,4407.976929287794
22119,Specs_12526.pdbqt,10341.pdbqt,7292.789388688664
22120,Specs_4884.pdbqt,10341.pdbqt,27923.635584104093
22121,Specs_1595.pdbqt,10341.pdbqt,2664.3112221601245
22122,Specs_605.pdbqt,10341.pdbqt,1610.3882580155184
22123,Specs_10431.pdbqt,10341.pdbqt,16877.86865578235
22124,Specs_3710.pdbqt,10341.pdbqt,3726.9582398412513
22125,Specs_1353.pdbqt,10341.pdbqt,2664.3112221601245
22126,Specs_19950.pdbqt,10341.pdbqt,7292.789388688664
22127,Specs_28061.pdbqt,10341.pdbqt,1904.6508792732627
22128,Specs_18227.pdbqt,10341.pdbqt,23609.520965282318
22129,Specs_19436.pdbqt,10341.pdbqt,4407.976929287794
22130,Specs_15204.pdbqt,10341.pdbqt,6166.0761704557235
22131,Specs_12212.pdbqt,10341.pdbqt,14270.290581532105
22132,Specs_26800.pdbqt,10341.pdbqt,39060.83600928755
22133,Specs_23353.pdbqt,10341.pdbqt,1361.5882940939657
22134,Specs_2448.pdbqt,10341.pdbqt,14270.290581532105
22135,Specs_18543.pdbqt,10341.pdbqt,2664.3112221601245
22136,Specs_24092.pdbqt,10341.pdbqt,54640.05233663085
22137,Specs_26661.pdbqt,10341.pdbqt,3151.1548141802195
22138,Specs_1820.pdbqt,10341.pdbqt,8625.384376956097
22139,Specs_20941.pdbqt,10341.pdbqt,6166.0761704557235
22140,Specs_199.pdbqt,10341.pdbqt,33026.05865576149
22141,Specs_13775.pdbqt,10341.pdbqt,27923.635584104093
22142,Specs_26742.pdbqt,10341.pdbqt,19961.923601646595
22143,Specs_13087.pdbqt,10341.pdbqt,46198.33464379458
22144,Specs_23171.pdbqt,10341.pdbqt,3151.1548141802195
22145,Specs_6974.pdbqt,10341.pdbqt,5213.436630822327
22146,Specs_2659.pdbqt,10341.pdbqt,3151.1548141802195
22147,Specs_16499.pdbqt,10341.pdbqt,2664.3112221601245
22148,Specs_157.pdbqt,10341.pdbqt,12065.575188108609
22149,Specs_22174.pdbqt,10341.pdbqt,16877.86865578235
22150,Specs_12505.pdbqt,10341.pdbqt,16877.86865578235
22151,Specs_513.pdbqt,10341.pdbqt,2252.683446901692
22152,Specs_2352.pdbqt,10341.pdbqt,254.2131115824084
22153,Specs_7144.pdbqt,10341.pdbqt,6166.0761704557235
22154,Specs_11940.pdbqt,10341.pdbqt,46198.33464379458
22155,Specs_16519.pdbqt,10341.pdbqt,16877.86865578235
22156,Specs_8819.pdbqt,10341.pdbqt,2664.3112221601245
22157,Specs_9744.pdbqt,10341.pdbqt,7292.789388688664
22158,Specs_4549.pdbqt,10341.pdbqt,7292.789388688664
22159,Specs_5081.pdbqt,10341.pdbqt,12065.575188108609
22160,Specs_2223.pdbqt,10341.pdbqt,16877.86865578235
22161,Specs_14820.pdbqt,10341.pdbqt,3151.1548141802195
22162,Specs_27663.pdbqt,10341.pdbqt,33026.05865576149
22163,Specs_16095.pdbqt,10341.pdbqt,14270.290581532105
22164,Specs_19090.pdbqt,10341.pdbqt,5213.436630822327
22165,Specs_25894.pdbqt,10341.pdbqt,8625.384376956097
22166,Specs_8463.pdbqt,10341.pdbqt,7292.789388688664
22167,Specs_11702.pdbqt,10341.pdbqt,54640.05233663085
22168,Specs_18298.pdbqt,10341.pdbqt,6166.0761704557235
22169,Specs_17423.pdbqt,10341.pdbqt,39060.83600928755
22170,Specs_5194.pdbqt,10341.pdbqt,3151.1548141802195
22171,Specs_9957.pdbqt,10341.pdbqt,1361.5882940939657
22172,Specs_20606.pdbqt,10341.pdbqt,7292.789388688664
22173,Specs_27588.pdbqt,10341.pdbqt,33026.05865576149
22174,Specs_21170.pdbqt,10341.pdbqt,5213.436630822327
22175,Specs_12739.pdbqt,10341.pdbqt,27923.635584104093
22176,Specs_21708.pdbqt,10341.pdbqt,46198.33464379458
22177,Specs_21905.pdbqt,10341.pdbqt,27923.635584104093
22178,Specs_4831.pdbqt,10341.pdbqt,14270.290581532105
22179,Specs_23877.pdbqt,10341.pdbqt,4407.976929287794
22180,Specs_23843.pdbqt,10341.pdbqt,76432.96007898776
22181,Specs_14234.pdbqt,10341.pdbqt,10201.481447637932
22182,Specs_27000.pdbqt,10341.pdbqt,2664.3112221601245
22183,Specs_11601.pdbqt,10341.pdbqt,106917.85854164776
22184,Specs_24338.pdbqt,10341.pdbqt,16877.86865578235
22185,Specs_23552.pdbqt,10341.pdbqt,1904.6508792732627
22186,Specs_14702.pdbqt,10341.pdbqt,4407.976929287794
22187,Specs_11019.pdbqt,10341.pdbqt,4407.976929287794
22188,Specs_20081.pdbqt,10341.pdbqt,7292.789388688664
22189,Specs_12388.pdbqt,10341.pdbqt,33026.05865576149
22190,Specs_12884.pdbqt,10341.pdbqt,7292.789388688664
22191,Specs_23226.pdbqt,10341.pdbqt,3151.1548141802195
22192,Specs_25164.pdbqt,10341.pdbqt,2664.3112221601245
22193,Specs_13928.pdbqt,10341.pdbqt,8625.384376956097
22194,Specs_7307.pdbqt,10341.pdbqt,8625.384376956097
22195,Specs_26196.pdbqt,10341.pdbqt,4407.976929287794
22196,Specs_7344.pdbqt,10341.pdbqt,19961.923601646595
22197,Specs_3318.pdbqt,10341.pdbqt,2252.683446901692
22198,Specs_7762.pdbqt,10341.pdbqt,64624.306100410024
22199,Specs_17103.pdbqt,10341.pdbqt,6166.0761704557235
22200,Specs_20795.pdbqt,10341.pdbqt,6166.0761704557235
22201,Specs_17334.pdbqt,10341.pdbqt,27923.635584104093
22202,Specs_18755.pdbqt,10341.pdbqt,14270.290581532105
22203,Specs_22419.pdbqt,10341.pdbqt,14270.290581532105
22204,Specs_1083.pdbqt,10341.pdbqt,1151.2271487239407
22205,Specs_11458.pdbqt,10341.pdbqt,23609.520965282318
22206,Specs_25753.pdbqt,10341.pdbqt,16877.86865578235
22207,Specs_18832.pdbqt,10341.pdbqt,46198.33464379458
22208,Specs_11690.pdbqt,10341.pdbqt,8625.384376956097
22209,Specs_11579.pdbqt,10341.pdbqt,16877.86865578235
22210,Specs_28465.pdbqt,10341.pdbqt,2664.3112221601245
22211,Specs_25513.pdbqt,10341.pdbqt,23609.520965282318
22212,Specs_12162.pdbqt,10341.pdbqt,3726.9582398412513
22213,Specs_1588.pdbqt,10341.pdbqt,973.3661443093963
22214,Specs_2063.pdbqt,10341.pdbqt,2252.683446901692
22215,Specs_8668.pdbqt,10341.pdbqt,23609.520965282318
22216,Specs_2432.pdbqt,10341.pdbqt,14270.290581532105
22217,Specs_2956.pdbqt,10341.pdbqt,10201.481447637932
22218,Specs_13685.pdbqt,10341.pdbqt,23609.520965282318
22219,Specs_10991.pdbqt,10341.pdbqt,10201.481447637932
22220,Specs_22314.pdbqt,10341.pdbqt,3726.9582398412513
22221,Specs_15975.pdbqt,10341.pdbqt,16877.86865578235
22222,Specs_1468.pdbqt,10341.pdbqt,3151.1548141802195
22223,Specs_26925.pdbqt,10341.pdbqt,3726.9582398412513
22224,Specs_3389.pdbqt,10341.pdbqt,7292.789388688664
22225,Specs_13415.pdbqt,10341.pdbqt,14270.290581532105
22226,Specs_24048.pdbqt,10341.pdbqt,12065.575188108609
22227,Specs_25618.pdbqt,10341.pdbqt,4407.976929287794
22228,Specs_12292.pdbqt,10341.pdbqt,2664.3112221601245
22229,Specs_270.pdbqt,10341.pdbqt,1361.5882940939657
22230,Specs_18029.pdbqt,10341.pdbqt,54640.05233663085
22231,Specs_3488.pdbqt,10341.pdbqt,39060.83600928755
22232,Specs_3135.pdbqt,10341.pdbqt,2664.3112221601245
22233,Specs_1844.pdbqt,10341.pdbqt,14270.290581532105
22234,Specs_7332.pdbqt,10341.pdbqt,4407.976929287794
22235,Specs_17946.pdbqt,10341.pdbqt,33026.05865576149
22236,Specs_3169.pdbqt,10341.pdbqt,1151.2271487239407
22237,Specs_9819.pdbqt,10341.pdbqt,12065.575188108609
22238,Specs_16471.pdbqt,10341.pdbqt,27923.635584104093
22239,Specs_25966.pdbqt,10341.pdbqt,10201.481447637932
22240,Specs_13182.pdbqt,10341.pdbqt,7292.789388688664
22241,Specs_27459.pdbqt,10341.pdbqt,6166.0761704557235
22242,Specs_11263.pdbqt,10341.pdbqt,822.9841104233147
